,0
0,179.42967329545456
1,0.5333445601029829
2,0.23875244140625
3,0.696276689009233
4,0.207781982421875
5,0.37131145130504256
6,0.1632106434215199
7,0.5247663463245739
8,0.6704159268465909
9,0.080656870061701
10,0.40515711004083804
11,0.2211267783425071
12,0.25624836314808236
13,0.8640251020951705
14,0.1687106878107244
15,0.21287961092862215
16,0.42618693958629256
17,0.26447040904651986
18,0.7500449440696023
19,0.26792979847301135
20,0.34672027587890625
21,0.3053229869495739
22,0.4030411876331676
23,0.8663189697265625
24,0.12698860862038353
25,0.46140905206853694
26,0.2470374367453835
27,0.28988536487926136
28,0.9014850963245739
29,0.47925093217329545
30,0.201754150390625
31,0.589981689453125
32,0.22948665272105825
33,0.8150473299893466
34,0.34220256458629256
35,0.4670395174893466
36,0.24419089577414774
37,0.589302645596591
38,0.8385405939275569
39,0.19433185924183238
40,0.4858306884765625
41,0.29937144886363637
42,0.33530270663174716
43,1.0442029918323863
44,0.2921757923473011
45,0.2866718916459517
46,0.5497065873579545
47,0.3797291426225142
48,0.8677162863991477
49,0.4771016623757102
50,0.34801669034090904
51,0.28863747336647727
52,0.5807662131569602
53,0.894729725230824
54,0.25045820756392045
55,0.481100907759233
56,0.3592551768909801
57,0.3361926824396307
58,1.1140317604758523
59,0.38943112460049717
60,0.3990790349786932
61,0.5622139670632103
62,0.35849872935901994
63,0.9479674183238636
64,0.45474631569602275
65,0.3782434636896307
66,0.43065116188742897
67,0.5280432683771307
68,1.0080591930042615
69,0.28283336292613637
70,0.47509554776278407
71,0.4366937533291903
72,0.4000518798828125
73,1.1571547629616477
74,0.3060001720081676
75,0.2754731611772017
76,0.6899481201171875
77,0.3734643832120028
78,1.0018559126420454
79,0.4801369961825284
80,0.4212145441228693
81,0.3579813731800426
82,0.6509709028764205
83,1.0097596324573863
84,0.27321022727272726
85,0.5809893243963068
86,0.41845900102095174
87,0.4476698996803977
88,1.1496736283735796
89,0.424017861106179
90,0.45734375
91,0.6068327192826705
92,0.4294542902166193
93,1.0582298694957386
94,0.3956601784446023
95,0.5221403919566762
96,0.3700026910955255
97,0.6712905606356534
98,1.078640691583807
99,0.30640228271484377
100,0.6043209561434659
101,0.38290735418146304
102,0.48994701038707383
103,1.087603093927557
104,0.6089989679509943
105,0.41835438121448865
106,0.526412020596591
107,0.4297743086381392
108,1.0997432084517045
109,0.35238014914772725
110,0.6000069358132102
111,0.3208139592950994
112,0.6750981556285511
113,1.1251865456321024
114,0.45060929731889204
115,0.4737845126065341
116,0.473648681640625
117,0.5641463401100852
118,1.1036170543323864
119,0.4270055597478693
120,0.5789137406782671
121,0.507424482865767
122,0.47426902077414773
123,1.2157277610085226
124,0.33851260098544034
125,0.44449992786754255
126,0.6222907603870739
127,0.461433632590554
128,1.0528333629261364
129,0.5776627974076705
130,0.4711533425071023
131,0.42599534468217326
132,0.6634044855291193
133,1.1171689675071024
134,0.3336198286576705
135,0.6254735218394887
136,0.4826153564453125
137,0.510537997159091
138,1.1723930220170455
139,0.4410506092418324
140,0.46763577547940344
141,0.5748163396661932
142,0.47725658069957383
143,1.1449620472301136
144,0.5028986705433238
145,0.5007075639204546
146,0.48023265491832384
147,0.5876713978160512
148,1.137321222478693
149,0.47030234596946024
150,0.6001153009588068
151,0.4613292902166193
152,0.481640458540483
153,1.2233043323863635
154,0.40536185524680396
155,0.4529164817116477
156,0.5992063210227273
157,0.5316557728160511
158,1.1291344105113637
159,0.5140538995916193
160,0.562802734375
161,0.4211085094105113
162,0.6590515691583806
163,1.165388516512784
164,0.3070987770774148
165,0.6983244185014205
166,0.4317735706676137
167,0.4801688454367898
168,1.2064008123224432
169,0.4405059537020597
170,0.43249103892933244
171,0.6202711625532671
172,0.5055502041903409
173,1.160486505681818
174,0.5456093528053977
175,0.4490789240056818
176,0.4602502996271307
177,0.6455440451882102
178,1.0964403187144887
179,0.5685131281072443
180,0.5887683660333807
181,0.4818537486683238
182,0.42774441805752844
183,1.2367255193536932
184,0.44376070889559655
185,0.47622020374644886
186,0.6322224564985796
187,0.43335293856534096
188,1.1724131081321023
189,0.5450129838423295
190,0.4827072975852273
191,0.4869207763671875
192,0.5851934259588067
193,1.1863759543678976
194,0.2859815285422585
195,0.6183435613458808
196,0.4616586581143466
197,0.4819139515269887
198,1.207554376775568
199,0.4397295587713068
200,0.4294099842418324
201,0.5704287997159091
202,0.4794769287109375
203,1.1332219904119318
204,0.5195951704545455
205,0.4986709872159091
206,0.44893080277876424
207,0.6286703768643466
208,1.1225615900213068
209,0.43647963090376424
210,0.6002493008700285
211,0.4953557794744318
212,0.4534531471946023
213,1.2247084738991476
214,0.37178502863103696
215,0.3524912053888494
216,0.6455750066583806
217,0.49094149502840906
218,1.0963062633167615
219,0.43997769442471596
220,0.5641067782315341
221,0.39999661532315345
222,0.6208792391690341
223,1.1456013627485795
224,0.242813720703125
225,0.6124333052201705
226,0.4632520918412642
227,0.4499524480646307
228,1.1950789018110795
229,0.3840711004083807
230,0.4080512861772017
231,0.614645829634233
232,0.4374385486949574
233,1.108685968572443
234,0.4166056407581676
235,0.583046708540483
236,0.4375975452769887
237,0.6593520840731535
238,1.0867271839488637
239,0.2716727516867898
240,0.5527591774680398
241,0.4622644875266335
242,0.48820323597301135
243,1.0869823109019885
244,0.40923195578835225
245,0.5736419677734375
246,0.4354370394620028
247,0.42730024857954546
248,1.151729070490057
249,0.39553505637428976
250,0.40347772771661927
251,0.5834369451349432
252,0.46288729580965904
253,1.012771329012784
254,0.5625626997514205
255,0.43802845348011366
256,0.4903168279474432
257,0.5968253395774148
258,1.0879057173295454
259,0.32843691739169034
260,0.5846953790838068
261,0.4637466708096591
262,0.4419751531427557
263,1.200438565340909
264,0.4466582142223012
