,0
0,179.48532670454543
1,0.43410885897549717
2,0.2763428566672585
3,0.9627977405894886
4,0.3439955000443892
5,0.4102803733132102
6,0.18196028275923296
7,0.7935442005504261
8,0.886766690340909
9,0.12297313343394886
10,0.46030611905184654
11,0.33269911332563923
12,0.23169279618696734
13,1.3501576926491479
14,0.17949806906960228
15,0.30293060302734376
16,0.6142340642755681
17,0.30477835915305396
18,1.0715718217329546
19,0.35192943226207385
20,0.38641429554332385
21,0.30266637628728693
22,0.6808086048473011
23,1.076495916193182
24,0.22866287231445312
25,0.5939596280184659
26,0.30271365079012785
27,0.3519252430308949
28,1.163255615234375
29,0.7371504905007101
30,0.47670670942826704
31,0.5362555486505682
32,0.4076829112659801
33,1.0378000710227273
34,0.5987860107421875
35,0.47032309792258525
36,0.403176796653054
37,0.7191925603693181
38,1.142648037997159
39,0.2507606367631392
40,0.7572568026455966
41,0.3596741554953835
42,0.4621717695756392
43,1.3642620294744319
44,0.447883134321733
45,0.425997147993608
46,0.7160504705255681
47,0.4789019775390625
48,1.1298598410866476
49,0.655207852450284
50,0.48783935546875
51,0.3516760808771307
52,0.8394598943536932
53,1.1642577015269886
54,0.27582447398792614
55,0.8290219948508524
56,0.3713744562322443
57,0.559083251953125
58,1.363909024325284
59,0.6495683149857955
60,0.3551800537109375
61,0.8736343106356534
62,0.5038155295632102
63,1.2056508567116477
64,0.6971288507634944
65,0.5444946843927557
66,0.5589397083629262
67,0.742567138671875
68,1.2594341486150569
69,0.46197004838423295
70,0.7735601251775569
71,0.4157446843927557
72,0.49706997958096594
73,1.5660292746803979
74,0.4651488702947443
75,0.4743627374822443
76,0.8098420299183239
77,0.5504781827059659
78,1.3245948375355112
79,0.688010087446733
80,0.5641481156782671
81,0.5710529674183238
82,0.8072747802734375
83,1.2836395818536932
84,0.425024941184304
85,0.7668979714133524
86,0.5390254350142045
87,0.6327057994495738
88,1.4856114612926137
89,0.686116943359375
90,0.49227400346235795
91,0.8863247958096591
92,0.5872703968394887
93,1.3062973854758522
94,0.7223535711115057
95,0.6306807639382103
96,0.5786801979758522
97,0.8404952170632102
98,1.3786201615767046
99,0.5190408602627841
100,0.7766208718039773
101,0.5910807106711647
102,0.7111489035866476
103,1.4726303932883522
104,0.5473232754794034
105,0.5737108265269887
106,0.9306855912642046
107,0.5518355490944602
108,1.410973233309659
109,0.6973505748401989
110,0.730954756303267
111,0.4444898293235085
112,0.9183849542791194
113,1.4448940207741479
114,0.6283800714666193
115,0.745507978959517
116,0.5666040593927557
117,0.8616285289417615
118,1.4178825239701702
119,0.7294561212713069
120,0.7387546053799716
121,0.6217097611860796
122,0.6570732532848012
123,1.6594435813210229
124,0.528697343306108
125,0.5040682151100853
126,0.9035915305397727
127,0.5960107421875
128,1.4091627086292613
129,0.8112138782848011
130,0.612775712446733
131,0.6150494939630682
132,0.9652061878551136
