,0
0,155.63426136363637
1,5.436013405539772
2,4.550603693181818
3,5.533400213068181
4,5.574089577414773
5,5.520482066761364
6,5.256230912642045
7,5.649432705965909
8,7.608695845170455
9,5.2443523615056815
10,6.195827414772728
11,5.08070223721591
12,6.273584872159091
13,5.0231764914772725
14,6.877953657670455
15,5.353006924715909
16,6.074697709517045
17,5.276263316761364
18,7.629399857954545
19,5.3409876598011365
20,5.835595703125
21,5.586963334517045
22,5.544996448863636
23,5.656416015625
24,5.657641157670455
25,5.739703924005681
26,5.4796075994318185
27,5.905842950994319
28,5.673170720880681
29,9.872771661931818
30,5.121018732244319
31,6.638307883522727
32,5.473377130681818
33,7.057856889204545
34,6.207627840909091
35,6.068851207386364
36,5.773280362215909
37,6.2746240234375
38,5.755045276988636
39,6.500431906960228
40,6.006563387784091
41,6.108544921875
42,6.5565509588068185
43,5.712057439630681
44,5.854650213068181
45,6.829963156960227
46,5.715125177556819
47,5.862162198153409
48,5.823879172585228
49,6.1231591796875
50,5.542606977982955
51,6.1911607776988635
52,5.805993430397727
53,6.093341175426136
54,5.479091352982955
55,6.399047407670455
56,5.359004350142045
57,6.188091708096591
58,6.044022549715908
59,22.805871803977276
60,5.6150071022727275
61,7.867182173295455
62,7.449126420454545
63,6.340783025568181
64,6.274157492897728
65,5.715031516335228
66,6.510114080255681
67,5.331277521306819
68,6.614901899857955
69,5.427682883522728
70,5.693351384943181
71,5.799473100142045
72,6.000974343039773
73,5.713429066051137
74,5.5563671875
75,6.315777698863636
76,5.217962979403409
77,6.781676136363636
78,6.285596590909091
79,5.057688210227273
80,5.8271107066761365
81,6.346249112215909
82,5.707725053267045
83,5.701242009943181
84,6.214345259232955
85,5.658543146306819
86,5.519655095880681
87,6.225006214488636
88,5.267278497869318
89,16.747182173295457
90,4.978232421875
91,7.255418590198864
92,5.819294655539773
93,6.906116388494318
94,5.662099165482955
95,6.628021573153409
96,6.050391956676136
97,7.056265980113636
98,5.619040305397728
99,6.3828857421875
100,6.428472567471591
101,5.742907492897728
102,7.153465465198864
103,6.592492453835227
104,5.9768288352272725
105,6.9873890269886365
106,5.9685826526988635
107,6.622550603693181
108,5.819118430397728
109,8.340906427556819
110,5.577727716619319
111,6.982017489346592
112,6.254290660511364
113,6.6039794921875
114,6.442919477982955
115,6.670573952414773
116,6.351709872159091
117,7.155471413352273
118,6.597281161221591
119,12.91582919034091
120,5.830333806818182
121,7.388734463778409
122,6.122686434659091
123,7.013127663352273
124,6.424919655539773
125,7.386344992897728
126,6.472053888494319
127,6.611033824573863
128,7.800032848011364
129,6.916361860795455
130,6.975462091619319
131,6.9173828125
132,7.4084512606534085
133,6.508409534801136
134,7.5187766335227275
135,6.749155717329545
136,7.439590287642045
137,7.056275301846592
138,7.359776278409091
139,6.9751016512784085
140,6.854683504971591
141,8.33792080965909
142,6.683926669034091
143,7.726279296875
144,7.230800337357955
145,7.670911754261364
146,7.009907670454545
147,8.266264204545456
148,7.821851029829545
149,11.29474609375
150,7.038961736505681
151,8.254031427556818
152,7.262263405539772
153,8.428490767045455
154,7.797916370738636
155,7.942117365056819
156,7.796537642045455
157,8.609762073863637
158,8.010243252840908
159,7.954071377840909
160,8.225794566761364
161,8.265387073863636
162,8.010550426136364
163,8.092853338068181
164,8.651225142045455
165,7.997633167613636
166,8.211224254261364
167,8.518009588068182
168,8.1029296875
169,8.488372691761363
170,8.755367542613635
171,8.323122336647728
172,8.709090909090909
173,8.713511186079545
174,8.528764204545455
175,8.568604403409092
176,8.944058061079545
177,9.397573686079545
178,8.400198863636364
179,13.36863192471591
180,8.410970348011364
181,9.621281960227272
182,8.77786221590909
183,9.898345170454546
184,8.5675
185,9.606653053977272
186,9.07390625
187,9.756645063920455
188,8.88650213068182
189,10.004715909090908
190,9.91768377130682
191,9.513811257102272
192,9.515090553977272
193,9.000177556818182
194,9.986135475852272
195,10.291673473011363
196,9.874103338068181
197,9.291371626420455
198,9.786599786931818
199,9.31400479403409
200,10.61033203125
201,9.712799183238637
202,10.112577237215909
203,9.68598721590909
204,10.55833984375
205,9.564332386363636
206,9.776038707386364
207,9.722904829545454
208,10.207331321022728
209,11.487709517045454
210,8.883571555397728
211,10.859267578125
212,9.809151278409091
213,9.941396484375
214,10.235505149147727
215,9.522276278409091
216,10.308821022727273
217,9.415444779829546
218,10.469889026988637
219,9.618724254261364
220,9.858294566761364
221,10.94926846590909
222,9.968041548295455
223,10.80694247159091
224,9.52357599431818
225,11.170940163352272
226,10.269738103693182
227,10.455710227272727
228,10.143239524147727
229,11.508914240056818
230,10.958642578125
231,10.491761363636362
232,9.870472301136363
233,12.871279296875
234,10.986781782670455
235,9.996897194602273
236,10.736687677556818
237,11.689781605113637
238,10.443170276988637
239,12.717269176136362
240,9.28503817471591
241,13.22800870028409
242,9.216938920454545
243,11.767961647727272
244,10.10339932528409
245,11.641247336647728
246,9.95662109375
247,11.955418146306817
248,11.180767045454544
249,11.128882279829545
250,11.186220703125
251,12.116091086647728
252,9.970079900568182
253,11.41699129971591
254,10.866096413352272
255,11.770646306818183
256,10.413239524147727
257,11.615474076704546
258,10.589583629261362
259,11.779934303977273
260,10.201966441761364
261,11.55205166903409
262,11.310346235795455
263,12.185276988636362
264,10.162054332386363
265,12.766314808238638
266,10.629430930397728
267,11.321681463068183
268,12.216511008522728
269,15.46262784090909
270,10.619702592329546
271,11.920383522727272
272,11.255363103693183
273,11.06916104403409
274,12.427742365056817
275,11.648939985795455
276,11.80622159090909
277,11.69720614346591
278,12.213302556818183
279,11.346216264204545
280,12.217355291193183
281,13.041116832386363
282,12.38509676846591
283,12.32326083096591
284,12.721261541193183
285,14.133726029829544
286,13.890075461647728
287,14.294296875
288,14.427904829545454
289,14.442191051136362
290,13.982125355113638
291,14.059988458806817
292,14.145421697443183
293,12.936281960227273
294,15.73047940340909
295,15.131294389204545
296,14.516010298295456
297,15.28526278409091
298,14.46955166903409
299,21.030999644886364
300,14.61708984375
301,14.96077237215909
302,15.57688565340909
303,16.27666903409091
304,16.683572443181816
305,17.357240767045454
306,16.602381036931817
307,17.77009765625
308,19.600149147727272
309,17.736154119318183
310,20.842006392045455
311,19.40197620738636
312,19.07753728693182
313,20.173872514204547
314,20.25622159090909
315,20.390783025568183
316,21.275941051136364
317,22.13727450284091
318,21.36500177556818
319,20.00704190340909
320,18.492650923295454
321,19.3538671875
322,18.338638139204544
323,19.30598899147727
324,19.145662286931817
325,17.715806107954545
326,19.26767933238636
327,19.569845525568184
328,19.09167080965909
329,23.84809659090909
330,20.68297762784091
331,20.26666015625
332,20.5893359375
333,21.498762428977276
334,20.88826349431818
