,0
0,197.65660511363637
1,10.203634588068182
2,9.31228604403409
3,10.45650479403409
4,10.944730113636362
5,10.311587357954545
6,10.323060191761362
7,10.190387073863636
8,10.906379616477272
9,10.328889382102272
10,11.018828125
11,10.395880681818182
12,10.560245916193182
13,10.09022372159091
14,11.05989169034091
15,10.421099964488638
16,10.980336470170455
17,9.99311345880682
18,11.394362571022727
19,10.649646661931818
20,10.812952769886362
21,10.642279829545455
22,10.757523970170455
23,10.804397194602272
24,10.786187855113637
25,11.32839932528409
26,11.177827592329544
27,11.170934836647728
28,10.88980557528409
29,12.93620028409091
30,10.401116832386363
31,11.406422230113638
32,10.915363991477273
33,11.405473188920455
34,11.05116122159091
35,11.074653764204545
36,11.483497869318182
37,11.137277166193183
38,11.308343394886363
39,11.330640980113637
40,11.696283735795454
41,11.10626953125
42,11.413921342329544
43,10.973115234375
44,11.041734730113637
45,11.702680220170455
46,11.371202947443182
47,11.434298650568183
48,11.37601651278409
49,11.148956853693182
50,11.273781072443182
51,11.116050248579546
52,10.854905007102273
53,11.344802024147727
54,11.416259765625
55,11.234302201704544
56,11.32534090909091
57,11.639892578125
58,11.34950284090909
59,20.67856534090909
60,11.097509765625
61,12.21513583096591
62,12.204912109375
63,12.147791193181817
64,11.826150568181818
65,11.986118607954545
66,12.35060635653409
67,11.913391335227272
68,11.897163529829545
69,11.913130326704545
70,12.0512109375
71,11.23033203125
72,12.274953835227272
73,11.372037464488637
74,11.78530362215909
75,11.755316051136363
76,11.830291193181818
77,11.909505504261363
78,12.612073863636363
79,11.477103160511362
80,11.821421342329545
81,11.61513671875
82,12.496322798295456
83,11.357181285511363
84,12.562125355113638
85,11.837859552556818
86,12.63899325284091
87,12.005048828125
88,12.314250710227272
89,14.804342151988637
90,11.556127485795455
91,13.259865056818182
92,12.418654119318182
93,13.080251242897727
94,12.470397727272728
95,13.003941761363638
96,12.498061079545455
97,13.166819957386362
98,12.583181818181817
99,13.992094282670456
100,12.227545276988637
101,12.865139382102273
102,13.200040838068183
103,12.575148259943182
104,13.115418146306817
105,13.28979403409091
106,13.151127485795454
107,13.216763139204545
108,13.274458451704545
109,13.467838245738637
110,13.074182350852272
111,13.098012251420455
112,12.987516867897728
113,13.27686434659091
114,13.326393821022727
115,13.51313565340909
116,13.047017933238637
117,13.744525923295456
118,13.21717862215909
119,15.31153409090909
120,12.42351651278409
121,14.01416104403409
122,13.823148082386362
123,13.950581498579545
124,13.43486328125
125,13.687724609375
126,13.93266690340909
127,13.23230557528409
128,13.57944424715909
129,13.669467329545455
130,13.49686434659091
131,13.645421697443183
132,13.59251953125
133,13.556424893465909
134,13.411080433238638
135,13.692892400568182
136,13.599827769886362
137,13.541040482954545
138,14.82459872159091
139,13.747374822443183
140,13.485842507102273
141,14.332099609375
142,13.697750355113637
143,13.733694957386362
144,13.552804509943183
145,13.963570667613638
146,13.901155007102272
147,14.065044389204544
148,13.403322088068183
149,17.78314275568182
150,13.206681463068183
151,14.54813565340909
152,13.772413884943182
153,14.34722567471591
154,13.784018998579546
155,14.998375355113637
156,13.233431285511363
157,13.971535866477273
158,13.436165660511362
159,13.47928622159091
160,13.563208451704545
161,14.710925958806818
162,13.271394708806817
163,13.390296519886363
164,13.668657670454545
165,13.456399147727273
166,13.573255504261363
167,13.16060635653409
168,12.873203125
169,13.42704012784091
170,14.254098011363638
171,13.21970703125
172,13.689128196022727
173,13.780964133522728
174,13.52617098721591
175,13.504849964488637
176,13.845808771306817
177,13.960640980113638
178,13.16608309659091
179,17.252995383522727
180,13.010283203125
181,14.08267578125
182,13.573432173295455
183,13.732985617897727
184,13.522721058238638
185,13.716716086647727
186,13.07294833096591
187,14.675412819602272
188,13.232195490056817
189,13.384117542613637
190,14.080942826704545
191,13.568346058238637
192,13.421564275568182
193,13.560631214488637
194,13.6311328125
195,13.85667080965909
196,13.582709517045455
197,13.41449307528409
198,13.557658025568182
199,13.182233664772728
200,13.812551491477272
201,13.09688565340909
202,13.751995738636362
203,13.82496182528409
204,13.899965376420456
205,14.204920099431817
206,13.707737926136362
207,13.932447620738637
208,13.562244318181818
209,18.616658380681816
210,12.45017666903409
211,14.34623934659091
212,14.4315625
213,13.714402521306818
214,14.088900035511363
215,13.273779296875
216,14.029384765625
217,13.327683771306818
218,13.792629616477273
219,14.689643998579545
220,13.487633167613637
221,13.65818448153409
222,13.794019886363637
223,13.4939453125
224,13.564567649147728
225,13.061554509943182
226,13.543334517045455
227,13.255261008522728
228,13.483845880681818
229,14.510078125
230,14.130375532670454
231,13.451047585227272
232,13.972791193181818
233,14.543305220170454
234,14.505021306818183
235,13.958687855113638
236,14.065871803977272
237,14.071080433238638
238,13.700013316761362
239,20.131418678977273
240,13.475130504261363
241,15.042615411931818
242,14.379839311079545
243,14.074416725852272
244,14.449927201704545
245,14.098527166193183
246,14.65730379971591
247,14.415189985795456
248,14.305310724431818
249,14.23546786221591
250,14.581735617897728
251,13.753694957386363
252,13.890375532670454
253,13.878742009943183
254,13.741226029829544
255,13.830055930397727
256,14.102740589488638
257,13.281364524147728
258,14.533816583806818
259,14.001170099431818
260,14.619439808238637
261,14.174588955965909
262,15.088432173295455
263,14.3215625
264,14.913130326704545
265,15.041170099431817
266,14.800773259943183
267,14.511062677556817
268,15.27419921875
269,21.21965731534091
270,13.825972123579545
271,15.198322088068183
272,15.188737571022727
273,14.203821910511362
274,14.46583984375
275,14.066394708806818
276,14.356599786931817
277,14.158859197443183
278,13.816511008522728
279,14.990788352272727
280,15.28315518465909
281,13.74652254971591
282,14.337620738636362
283,13.16767666903409
284,12.779476207386363
285,15.963599076704545
286,13.81702059659091
287,13.991332563920455
288,14.037610085227273
289,14.726752485795455
290,14.383165838068182
291,13.63573153409091
292,14.423279474431817
293,14.645816761363637
294,15.61502840909091
295,14.851771129261362
296,14.65042879971591
297,15.36607421875
298,14.962049005681818
299,32.85376065340909
300,13.504147727272727
301,16.051244673295454
302,16.480756392045453
303,17.15770596590909
304,16.29287286931818
305,16.5065234375
306,17.562546164772726
307,17.964140625
308,18.22280539772727
309,17.699769176136364
310,17.946331676136364
311,18.59622159090909
312,18.04280007102273
313,18.667613636363637
314,18.87363636363636
315,18.319060724431818
316,19.200124289772727
317,19.020213068181818
318,19.13630504261364
319,19.119639559659092
320,19.534714133522726
321,19.803334517045457
322,20.29864346590909
323,19.29813387784091
324,20.024341264204544
325,19.80840731534091
326,19.866077769886363
327,20.567096946022726
328,21.1184765625
329,22.90200994318182
330,20.970814985795457
331,20.985784801136365
332,21.531086647727275
333,20.815324928977276
